KB672413	AALBS	CDS	5	6664	.	-	0	AALB000001-RA	AALB000001-PA	AALB000001	AALBS:000001
KB672446	AALBS	CDS	1988822	1988829	.	+	2	AALB008937-RA	AALB008937-PA	AALB008937	AALBS:008937
KB672446	AALBS	CDS	1988898	1988969	.	+	0	AALB008937-RA	AALB008937-PA	AALB008937	AALBS:008937
KB672446	AALBS	CDS	1989037	1989291	.	+	0	AALB008937-RA	AALB008937-PA	AALB008937	AALBS:008937
KB672446	AALBS	CDS	1991481	1992395	.	+	0	AALB008937-RA	AALB008937-PA	AALB008937	AALBS:008937
KB672446	AALBS	CDS	1993273	1994869	.	-	0	AALB008938-RA	AALB008938-PA	AALB008938	AALBS:008938
KB672446	AALBS	CDS	1992926	1993191	.	-	2	AALB008938-RA	AALB008938-PA	AALB008938	AALBS:008938
KB672446	AALBS	CDS	1992569	1992784	.	-	0	AALB008938-RA	AALB008938-PA	AALB008938	AALBS:008938
KB672446	AALBS	CDS	1995193	1995326	.	+	0	AALB008939-RA	AALB008939-PA	AALB008939	AALBS:008939
KB672446	AALBS	CDS	1995398	1995530	.	+	1	AALB008939-RA	AALB008939-PA	AALB008939	AALBS:008939
KB672446	AALBS	CDS	1995763	1995999	.	+	0	AALB008939-RA	AALB008939-PA	AALB008939	AALBS:008939
KB672446	AALBS	CDS	1996072	1996166	.	+	0	AALB008939-RA	AALB008939-PA	AALB008939	AALBS:008939
KB672446	AALBS	CDS	1996250	1997918	.	+	1	AALB008939-RA	AALB008939-PA	AALB008939	AALBS:008939
KB672446	AALBS	CDS	1997986	1998215	.	+	0	AALB008939-RA	AALB008939-PA	AALB008939	AALBS:008939
KB672446	AALBS	CDS	1998296	1998464	.	+	1	AALB008939-RA	AALB008939-PA	AALB008939	AALBS:008939
KB672446	AALBS	CDS	1999192	1999557	.	+	0	AALB008940-RA	AALB008940-PA	AALB008940	AALBS:008940
KB672446	AALBS	CDS	1999643	1999764	.	+	0	AALB008940-RA	AALB008940-PA	AALB008940	AALBS:008940
KB672446	AALBS	CDS	1999843	1999984	.	+	1	AALB008940-RA	AALB008940-PA	AALB008940	AALBS:008940
KB672446	AALBS	CDS	2001235	2001337	.	-	0	AALB008941-RA	AALB008941-PA	AALB008941	AALBS:008941
KB672446	AALBS	CDS	2000644	2001170	.	-	2	AALB008941-RA	AALB008941-PA	AALB008941	AALBS:008941
KB672446	AALBS	CDS	2000419	2000576	.	-	0	AALB008941-RA	AALB008941-PA	AALB008941	AALBS:008941
KB672446	AALBS	CDS	2000239	2000326	.	-	1	AALB008941-RA	AALB008941-PA	AALB008941	AALBS:008941
KB672446	AALBS	CDS	2014734	2014817	.	-	0	AALB008942-RA	AALB008942-PA	AALB008942	AALBS:008942
KB672446	AALBS	CDS	2014593	2014614	.	-	0	AALB008942-RA	AALB008942-PA	AALB008942	AALBS:008942
KB672446	AALBS	CDS	2014346	2014427	.	-	2	AALB008942-RA	AALB008942-PA	AALB008942	AALBS:008942
KB672446	AALBS	CDS	2012823	2014256	.	-	1	AALB008942-RA	AALB008942-PA	AALB008942	AALBS:008942
KB672446	AALBS	CDS	2012541	2012743	.	-	1	AALB008942-RA	AALB008942-PA	AALB008942	AALBS:008942
KB672446	AALBS	CDS	2012045	2012426	.	-	2	AALB008942-RA	AALB008942-PA	AALB008942	AALBS:008942
KB672446	AALBS	CDS	2011808	2011968	.	-	1	AALB008942-RA	AALB008942-PA	AALB008942	AALBS:008942
KB672446	AALBS	CDS	2011498	2011700	.	-	2	AALB008942-RA	AALB008942-PA	AALB008942	AALBS:008942
KB672446	AALBS	CDS	2010693	2011186	.	-	0	AALB008942-RA	AALB008942-PA	AALB008942	AALBS:008942
KB672446	AALBS	CDS	2010356	2010606	.	-	1	AALB008942-RA	AALB008942-PA	AALB008942	AALBS:008942
KB672446	AALBS	CDS	2005925	2010283	.	-	2	AALB008942-RA	AALB008942-PA	AALB008942	AALBS:008942
KB672446	AALBS	CDS	2005679	2005844	.	-	2	AALB008942-RA	AALB008942-PA	AALB008942	AALBS:008942
KB672446	AALBS	CDS	2005350	2005592	.	-	1	AALB008942-RA	AALB008942-PA	AALB008942	AALBS:008942
KB672446	AALBS	CDS	2004216	2005277	.	-	1	AALB008942-RA	AALB008942-PA	AALB008942	AALBS:008942
KB672446	AALBS	CDS	2003776	2004137	.	-	1	AALB008942-RA	AALB008942-PA	AALB008942	AALBS:008942
KB672446	AALBS	CDS	2003238	2003701	.	-	2	AALB008942-RA	AALB008942-PA	AALB008942	AALBS:008942
KB672446	AALBS	CDS	2003013	2003166	.	-	0	AALB008942-RA	AALB008942-PA	AALB008942	AALBS:008942
KB672446	AALBS	CDS	2002734	2002932	.	-	2	AALB008942-RA	AALB008942-PA	AALB008942	AALBS:008942
KB672446	AALBS	CDS	2002447	2002652	.	-	1	AALB008942-RA	AALB008942-PA	AALB008942	AALBS:008942
KB672446	AALBS	CDS	2002240	2002371	.	-	2	AALB008942-RA	AALB008942-PA	AALB008942	AALBS:008942
KB672446	AALBS	CDS	2002129	2002157	.	-	2	AALB008942-RA	AALB008942-PA	AALB008942	AALBS:008942
KB672446	AALBS	CDS	2038379	2038456	.	+	0	AALB008943-RA	AALB008943-PA	AALB008943	AALBS:008943
KB672446	AALBS	CDS	2039092	2039255	.	+	0	AALB008943-RA	AALB008943-PA	AALB008943	AALBS:008943
KB672446	AALBS	CDS	2039348	2039492	.	+	1	AALB008943-RA	AALB008943-PA	AALB008943	AALBS:008943
KB672446	AALBS	CDS	2039567	2039767	.	+	0	AALB008943-RA	AALB008943-PA	AALB008943	AALBS:008943
KB672446	AALBS	CDS	2039851	2040078	.	+	0	AALB008943-RA	AALB008943-PA	AALB008943	AALBS:008943
KB672446	AALBS	CDS	2040149	2040266	.	+	0	AALB008943-RA	AALB008943-PA	AALB008943	AALBS:008943
KB672446	AALBS	CDS	2040359	2040525	.	+	2	AALB008943-RA	AALB008943-PA	AALB008943	AALBS:008943
KB672446	AALBS	CDS	2040600	2040725	.	+	0	AALB008943-RA	AALB008943-PA	AALB008943	AALBS:008943
KB672446	AALBS	CDS	2041254	2041463	.	+	0	AALB008943-RA	AALB008943-PA	AALB008943	AALBS:008943
KB672446	AALBS	CDS	2055543	2056593	.	-	0	AALB008944-RA	AALB008944-PA	AALB008944	AALBS:008944
KB672446	AALBS	CDS	2053533	2053877	.	-	2	AALB008944-RA	AALB008944-PA	AALB008944	AALBS:008944
KB672446	AALBS	CDS	2051481	2051536	.	-	2	AALB008944-RA	AALB008944-PA	AALB008944	AALBS:008944
KB672446	AALBS	CDS	2049841	2051119	.	-	0	AALB008944-RA	AALB008944-PA	AALB008944	AALBS:008944
KB672446	AALBS	CDS	2048618	2049475	.	-	2	AALB008944-RA	AALB008944-PA	AALB008944	AALBS:008944
KB672446	AALBS	CDS	2047424	2048479	.	-	2	AALB008944-RA	AALB008944-PA	AALB008944	AALBS:008944
KB672446	AALBS	CDS	2046509	2047270	.	-	2	AALB008944-RA	AALB008944-PA	AALB008944	AALBS:008944
KB672446	AALBS	CDS	2045476	2046129	.	-	2	AALB008944-RA	AALB008944-PA	AALB008944	AALBS:008944
KB672446	AALBS	CDS	2044820	2045398	.	-	2	AALB008944-RA	AALB008944-PA	AALB008944	AALBS:008944
KB672446	AALBS	CDS	2043760	2044470	.	-	2	AALB008944-RA	AALB008944-PA	AALB008944	AALBS:008944
KB672446	AALBS	CDS	2043517	2043689	.	-	2	AALB008944-RA	AALB008944-PA	AALB008944	AALBS:008944
KB672446	AALBS	CDS	2084108	2084662	.	+	0	AALB008946-RA	AALB008946-PA	AALB008946	AALBS:008946
KB672446	AALBS	CDS	2084739	2085121	.	+	0	AALB008946-RA	AALB008946-PA	AALB008946	AALBS:008946
KB672446	AALBS	CDS	2085192	2085278	.	+	1	AALB008946-RA	AALB008946-PA	AALB008946	AALBS:008946
KB672446	AALBS	CDS	2085352	2085873	.	+	1	AALB008946-RA	AALB008946-PA	AALB008946	AALBS:008946
KB672446	AALBS	CDS	2085948	2091334	.	+	1	AALB008946-RA	AALB008946-PA	AALB008946	AALBS:008946
KB672446	AALBS	CDS	2091875	2092456	.	+	2	AALB008946-RA	AALB008946-PA	AALB008946	AALBS:008946
KB672446	AALBS	CDS	2093075	2093970	.	+	2	AALB008946-RA	AALB008946-PA	AALB008946	AALBS:008946
KB672446	AALBS	CDS	2113374	2113483	.	-	0	AALB008947-RA	AALB008947-PA	AALB008947	AALBS:008947
KB672446	AALBS	CDS	2109960	2110148	.	-	1	AALB008947-RA	AALB008947-PA	AALB008947	AALBS:008947
KB672446	AALBS	CDS	2109146	2109168	.	-	1	AALB008947-RA	AALB008947-PA	AALB008947	AALBS:008947
KB672446	AALBS	CDS	2106110	2106239	.	-	2	AALB008947-RA	AALB008947-PA	AALB008947	AALBS:008947
KB672446	AALBS	CDS	2103781	2103995	.	-	1	AALB008947-RA	AALB008947-PA	AALB008947	AALBS:008947
KB672446	AALBS	CDS	2103607	2103710	.	-	2	AALB008947-RA	AALB008947-PA	AALB008947	AALBS:008947
KB672446	AALBS	CDS	2103130	2103532	.	-	0	AALB008947-RA	AALB008947-PA	AALB008947	AALBS:008947
KB672446	AALBS	CDS	2102610	2103061	.	-	2	AALB008947-RA	AALB008947-PA	AALB008947	AALBS:008947
KB672446	AALBS	CDS	2102397	2102510	.	-	0	AALB008947-RA	AALB008947-PA	AALB008947	AALBS:008947
KB672446	AALBS	CDS	2098604	2098772	.	-	0	AALB008947-RA	AALB008947-PA	AALB008947	AALBS:008947
KB672446	AALBS	CDS	2098337	2098471	.	-	2	AALB008947-RA	AALB008947-PA	AALB008947	AALBS:008947
KB672446	AALBS	CDS	2097996	2098257	.	-	2	AALB008947-RA	AALB008947-PA	AALB008947	AALBS:008947
KB672446	AALBS	CDS	2097787	2097925	.	-	1	AALB008947-RA	AALB008947-PA	AALB008947	AALBS:008947
KB672446	AALBS	CDS	2096495	2097376	.	-	0	AALB008947-RA	AALB008947-PA	AALB008947	AALBS:008947
KB672446	AALBS	CDS	2096144	2096424	.	-	0	AALB008947-RA	AALB008947-PA	AALB008947	AALBS:008947
KB672446	AALBS	CDS	2095958	2096072	.	-	1	AALB008947-RA	AALB008947-PA	AALB008947	AALBS:008947
KB672446	AALBS	CDS	2130119	2130201	.	-	0	AALB008950-RA	AALB008950-PA	AALB008950	AALBS:008950
KB672446	AALBS	CDS	2128988	2129490	.	-	1	AALB008950-RA	AALB008950-PA	AALB008950	AALBS:008950
KB672446	AALBS	CDS	2128051	2128868	.	-	2	AALB008950-RA	AALB008950-PA	AALB008950	AALBS:008950
KB672446	AALBS	CDS	2132841	2133147	.	+	0	AALB008952-RA	AALB008952-PA	AALB008952	AALBS:008952
KB672446	AALBS	CDS	2133241	2134226	.	+	2	AALB008952-RA	AALB008952-PA	AALB008952	AALBS:008952
KB672446	AALBS	CDS	2134309	2134655	.	+	0	AALB008952-RA	AALB008952-PA	AALB008952	AALBS:008952
KB672446	AALBS	CDS	2134718	2135630	.	+	1	AALB008952-RA	AALB008952-PA	AALB008952	AALBS:008952
KB672446	AALBS	CDS	2135707	2135863	.	+	0	AALB008952-RA	AALB008952-PA	AALB008952	AALBS:008952
KB672446	AALBS	CDS	2135942	2136093	.	+	2	AALB008952-RA	AALB008952-PA	AALB008952	AALBS:008952
KB672446	AALBS	CDS	2141744	2141770	.	-	0	AALB008953-RA	AALB008953-PA	AALB008953	AALBS:008953
KB672446	AALBS	CDS	2141339	2141467	.	-	0	AALB008953-RA	AALB008953-PA	AALB008953	AALBS:008953
KB672446	AALBS	CDS	2140876	2141040	.	-	0	AALB008953-RA	AALB008953-PA	AALB008953	AALBS:008953
KB672446	AALBS	CDS	2140271	2140801	.	-	0	AALB008953-RA	AALB008953-PA	AALB008953	AALBS:008953
KB672446	AALBS	CDS	2139856	2140197	.	-	0	AALB008953-RA	AALB008953-PA	AALB008953	AALBS:008953
KB672446	AALBS	CDS	2146437	2146457	.	-	0	AALB008955-RA	AALB008955-PA	AALB008955	AALBS:008955
KB672446	AALBS	CDS	2145908	2146366	.	-	0	AALB008955-RA	AALB008955-PA	AALB008955	AALBS:008955
KB672446	AALBS	CDS	2145676	2145816	.	-	0	AALB008955-RA	AALB008955-PA	AALB008955	AALBS:008955
KB672446	AALBS	CDS	2144601	2145101	.	-	0	AALB008955-RA	AALB008955-PA	AALB008955	AALBS:008955
KB672446	AALBS	CDS	2177679	2178121	.	+	0	AALB008958-RA	AALB008958-PA	AALB008958	AALBS:008958
KB672446	AALBS	CDS	2178202	2178350	.	+	1	AALB008958-RA	AALB008958-PA	AALB008958	AALBS:008958
KB672446	AALBS	CDS	2179353	2181160	.	+	2	AALB008958-RA	AALB008958-PA	AALB008958	AALBS:008958
KB672446	AALBS	CDS	2182593	2183057	.	-	0	AALB008959-RA	AALB008959-PA	AALB008959	AALBS:008959
KB672446	AALBS	CDS	2181758	2182498	.	-	0	AALB008959-RA	AALB008959-PA	AALB008959	AALBS:008959
KB672446	AALBS	CDS	2188420	2188529	.	-	0	AALB008960-RA	AALB008960-PA	AALB008960	AALBS:008960
KB672446	AALBS	CDS	2188074	2188331	.	-	1	AALB008960-RA	AALB008960-PA	AALB008960	AALBS:008960
KB672446	AALBS	CDS	2187908	2188007	.	-	1	AALB008960-RA	AALB008960-PA	AALB008960	AALBS:008960
KB672446	AALBS	CDS	2187570	2187838	.	-	0	AALB008960-RA	AALB008960-PA	AALB008960	AALBS:008960
KB672446	AALBS	CDS	2186877	2186952	.	-	1	AALB008960-RA	AALB008960-PA	AALB008960	AALBS:008960
KB672446	AALBS	CDS	2186384	2186806	.	-	0	AALB008960-RA	AALB008960-PA	AALB008960	AALBS:008960
KB672446	AALBS	CDS	2211502	2211633	.	-	0	AALB008963-RA	AALB008963-PA	AALB008963	AALBS:008963
KB672446	AALBS	CDS	2210782	2210925	.	-	0	AALB008963-RA	AALB008963-PA	AALB008963	AALBS:008963
KB672446	AALBS	CDS	2209509	2209605	.	-	0	AALB008963-RA	AALB008963-PA	AALB008963	AALBS:008963
KB672446	AALBS	CDS	2209255	2209409	.	-	2	AALB008963-RA	AALB008963-PA	AALB008963	AALBS:008963
KB672446	AALBS	CDS	2208882	2209073	.	-	0	AALB008963-RA	AALB008963-PA	AALB008963	AALBS:008963
KB672446	AALBS	CDS	2208025	2208183	.	-	0	AALB008963-RA	AALB008963-PA	AALB008963	AALBS:008963
KB672446	AALBS	CDS	2207119	2207191	.	-	0	AALB008963-RA	AALB008963-PA	AALB008963	AALBS:008963
KB672446	AALBS	CDS	2205290	2205489	.	-	2	AALB008963-RA	AALB008963-PA	AALB008963	AALBS:008963
KB672446	AALBS	CDS	2203699	2203849	.	-	0	AALB008963-RA	AALB008963-PA	AALB008963	AALBS:008963
KB672446	AALBS	CDS	2203246	2203555	.	-	2	AALB008963-RA	AALB008963-PA	AALB008963	AALBS:008963
KB672446	AALBS	CDS	2202959	2203163	.	-	1	AALB008963-RA	AALB008963-PA	AALB008963	AALBS:008963
KB672446	AALBS	CDS	2202222	2202401	.	-	0	AALB008963-RA	AALB008963-PA	AALB008963	AALBS:008963
KB672446	AALBS	CDS	2200736	2201692	.	-	0	AALB008963-RA	AALB008963-PA	AALB008963	AALBS:008963
KB672446	AALBS	CDS	2246787	2247065	.	+	0	AALB008965-RA	AALB008965-PA	AALB008965	AALBS:008965
KB672446	AALBS	CDS	2248165	2248375	.	+	0	AALB008965-RA	AALB008965-PA	AALB008965	AALBS:008965
KB672446	AALBS	CDS	2248852	2249409	.	+	2	AALB008965-RA	AALB008965-PA	AALB008965	AALBS:008965
KB672446	AALBS	CDS	2249492	2250249	.	+	2	AALB008965-RA	AALB008965-PA	AALB008965	AALBS:008965
KB672446	AALBS	CDS	2253421	2253754	.	-	0	AALB008966-RA	AALB008966-PA	AALB008966	AALBS:008966
KB672446	AALBS	CDS	2253137	2253343	.	-	2	AALB008966-RA	AALB008966-PA	AALB008966	AALBS:008966
KB672446	AALBS	CDS	2252586	2253070	.	-	2	AALB008966-RA	AALB008966-PA	AALB008966	AALBS:008966
KB672446	AALBS	CDS	2252280	2252511	.	-	0	AALB008966-RA	AALB008966-PA	AALB008966	AALBS:008966
KB672446	AALBS	CDS	2251831	2252017	.	-	2	AALB008966-RA	AALB008966-PA	AALB008966	AALBS:008966
KB672446	AALBS	CDS	2251658	2251757	.	-	1	AALB008966-RA	AALB008966-PA	AALB008966	AALBS:008966
KB672446	AALBS	CDS	2251357	2251581	.	-	0	AALB008966-RA	AALB008966-PA	AALB008966	AALBS:008966
KB672446	AALBS	CDS	2251012	2251287	.	-	0	AALB008966-RA	AALB008966-PA	AALB008966	AALBS:008966
KB672446	AALBS	CDS	2264654	2268898	.	-	0	AALB008967-RA	AALB008967-PA	AALB008967	AALBS:008967
KB672446	AALBS	CDS	2264140	2264236	.	-	0	AALB008967-RA	AALB008967-PA	AALB008967	AALBS:008967
KB672446	AALBS	CDS	2260888	2261109	.	-	2	AALB008967-RA	AALB008967-PA	AALB008967	AALBS:008967
KB672446	AALBS	CDS	2259869	2260431	.	-	2	AALB008967-RA	AALB008967-PA	AALB008967	AALBS:008967
KB672446	AALBS	CDS	2259188	2259360	.	-	0	AALB008967-RA	AALB008967-PA	AALB008967	AALBS:008967
KB672446	AALBS	CDS	2255982	2258760	.	-	1	AALB008967-RA	AALB008967-PA	AALB008967	AALBS:008967
KB672446	AALBS	CDS	2363803	2363849	.	+	0	AALB008974-RA	AALB008974-PA	AALB008974	AALBS:008974
KB672446	AALBS	CDS	2364649	2364694	.	+	1	AALB008974-RA	AALB008974-PA	AALB008974	AALBS:008974
KB672446	AALBS	CDS	2365674	2366039	.	+	0	AALB008974-RA	AALB008974-PA	AALB008974	AALBS:008974
KB672446	AALBS	CDS	2367297	2367589	.	+	0	AALB008974-RA	AALB008974-PA	AALB008974	AALBS:008974
KB672446	AALBS	CDS	2367674	2367869	.	+	1	AALB008974-RA	AALB008974-PA	AALB008974	AALBS:008974
KB672446	AALBS	CDS	2377943	2378530	.	-	0	AALB008975-RA	AALB008975-PA	AALB008975	AALBS:008975
KB672446	AALBS	CDS	2377738	2377881	.	-	0	AALB008975-RA	AALB008975-PA	AALB008975	AALBS:008975
KB672446	AALBS	CDS	2377266	2377653	.	-	0	AALB008975-RA	AALB008975-PA	AALB008975	AALBS:008975
KB672446	AALBS	CDS	2377055	2377197	.	-	2	AALB008975-RA	AALB008975-PA	AALB008975	AALBS:008975
KB672446	AALBS	CDS	2376763	2376981	.	-	0	AALB008975-RA	AALB008975-PA	AALB008975	AALBS:008975
KB672446	AALBS	CDS	2376631	2376693	.	-	0	AALB008975-RA	AALB008975-PA	AALB008975	AALBS:008975
KB672446	AALBS	CDS	2383188	2383627	.	+	0	AALB008976-RA	AALB008976-PA	AALB008976	AALBS:008976
KB672446	AALBS	CDS	2383711	2383792	.	+	1	AALB008976-RA	AALB008976-PA	AALB008976	AALBS:008976
KB672446	AALBS	CDS	2383865	2384204	.	+	0	AALB008976-RA	AALB008976-PA	AALB008976	AALBS:008976
KB672446	AALBS	CDS	2384274	2384804	.	+	2	AALB008976-RA	AALB008976-PA	AALB008976	AALBS:008976
KB672446	AALBS	CDS	2384949	2385075	.	+	2	AALB008976-RA	AALB008976-PA	AALB008976	AALBS:008976
KB672446	AALBS	CDS	2386942	2387202	.	+	1	AALB008976-RA	AALB008976-PA	AALB008976	AALBS:008976
KB672446	AALBS	CDS	2387273	2387521	.	+	1	AALB008976-RA	AALB008976-PA	AALB008976	AALBS:008976
KB672446	AALBS	CDS	2387588	2387855	.	+	1	AALB008976-RA	AALB008976-PA	AALB008976	AALBS:008976
KB672446	AALBS	CDS	2387924	2388049	.	+	0	AALB008976-RA	AALB008976-PA	AALB008976	AALBS:008976
KB672446	AALBS	CDS	2388205	2388480	.	+	0	AALB008976-RA	AALB008976-PA	AALB008976	AALBS:008976
KB672446	AALBS	CDS	2388569	2389381	.	+	0	AALB008976-RA	AALB008976-PA	AALB008976	AALBS:008976
KB672446	AALBS	CDS	2398079	2398169	.	+	0	AALB008977-RA	AALB008977-PA	AALB008977	AALBS:008977
KB672446	AALBS	CDS	2398247	2398406	.	+	2	AALB008977-RA	AALB008977-PA	AALB008977	AALBS:008977
KB672446	AALBS	CDS	2398487	2398568	.	+	1	AALB008977-RA	AALB008977-PA	AALB008977	AALBS:008977
KB672446	AALBS	CDS	2398637	2398816	.	+	0	AALB008977-RA	AALB008977-PA	AALB008977	AALBS:008977
KB672446	AALBS	CDS	2398892	2399002	.	+	0	AALB008977-RA	AALB008977-PA	AALB008977	AALBS:008977
KB672446	AALBS	CDS	2399089	2399222	.	+	0	AALB008977-RA	AALB008977-PA	AALB008977	AALBS:008977
KB672446	AALBS	CDS	2399301	2399400	.	+	1	AALB008977-RA	AALB008977-PA	AALB008977	AALBS:008977
KB672446	AALBS	CDS	2439587	2441151	.	-	0	AALB008978-RA	AALB008978-PA	AALB008978	AALBS:008978
KB672446	AALBS	CDS	2439026	2439514	.	-	1	AALB008978-RA	AALB008978-PA	AALB008978	AALBS:008978
KB672446	AALBS	CDS	2438258	2438498	.	-	1	AALB008978-RA	AALB008978-PA	AALB008978	AALBS:008978
KB672446	AALBS	CDS	2435026	2435040	.	-	0	AALB008978-RA	AALB008978-PA	AALB008978	AALBS:008978
KB672446	AALBS	CDS	2454305	2455228	.	+	0	AALB008979-RA	AALB008979-PA	AALB008979	AALBS:008979
KB672446	AALBS	CDS	2468853	2468936	.	+	0	AALB008982-RA	AALB008982-PA	AALB008982	AALBS:008982
KB672446	AALBS	CDS	2468998	2469474	.	+	0	AALB008982-RA	AALB008982-PA	AALB008982	AALBS:008982
KB672446	AALBS	CDS	2519884	2519964	.	+	0	AALB008986-RA	AALB008986-PA	AALB008986	AALBS:008986
KB672446	AALBS	CDS	2523077	2523202	.	+	0	AALB008986-RA	AALB008986-PA	AALB008986	AALBS:008986
KB672446	AALBS	CDS	2523856	2524122	.	+	0	AALB008986-RA	AALB008986-PA	AALB008986	AALBS:008986
KB672446	AALBS	CDS	2524208	2524393	.	+	0	AALB008986-RA	AALB008986-PA	AALB008986	AALBS:008986
KB672446	AALBS	CDS	2525169	2526764	.	+	0	AALB008986-RA	AALB008986-PA	AALB008986	AALBS:008986
KB672446	AALBS	CDS	2526845	2527060	.	+	0	AALB008986-RA	AALB008986-PA	AALB008986	AALBS:008986
KB672446	AALBS	CDS	2527554	2527637	.	+	0	AALB008986-RA	AALB008986-PA	AALB008986	AALBS:008986
KB672446	AALBS	CDS	2528579	2528662	.	+	0	AALB008986-RA	AALB008986-PA	AALB008986	AALBS:008986
KB672446	AALBS	CDS	2532530	2532624	.	+	0	AALB008986-RA	AALB008986-PA	AALB008986	AALBS:008986
KB672446	AALBS	CDS	2535808	2535982	.	+	1	AALB008986-RA	AALB008986-PA	AALB008986	AALBS:008986
KB672446	AALBS	CDS	2536079	2536311	.	+	0	AALB008986-RA	AALB008986-PA	AALB008986	AALBS:008986
KB672446	AALBS	CDS	2536337	2536506	.	+	1	AALB008986-RA	AALB008986-PA	AALB008986	AALBS:008986
KB672446	AALBS	CDS	2536527	2536627	.	+	2	AALB008986-RA	AALB008986-PA	AALB008986	AALBS:008986
KB672446	AALBS	CDS	2564407	2566140	.	+	0	AALB008987-RA	AALB008987-PA	AALB008987	AALBS:008987
KB672446	AALBS	CDS	2685654	2685799	.	+	0	AALB008993-RA	AALB008993-PA	AALB008993	AALBS:008993
KB672446	AALBS	CDS	2686605	2686914	.	+	1	AALB008993-RA	AALB008993-PA	AALB008993	AALBS:008993
KB672446	AALBS	CDS	2714661	2714747	.	-	0	AALB008996-RA	AALB008996-PA	AALB008996	AALBS:008996
KB672446	AALBS	CDS	2714487	2714571	.	-	0	AALB008996-RA	AALB008996-PA	AALB008996	AALBS:008996
KB672446	AALBS	CDS	2714264	2714404	.	-	2	AALB008996-RA	AALB008996-PA	AALB008996	AALBS:008996
KB672446	AALBS	CDS	2713907	2714160	.	-	2	AALB008996-RA	AALB008996-PA	AALB008996	AALBS:008996
KB672446	AALBS	CDS	2713571	2713831	.	-	0	AALB008996-RA	AALB008996-PA	AALB008996	AALBS:008996
KB672446	AALBS	CDS	2712654	2713500	.	-	0	AALB008996-RA	AALB008996-PA	AALB008996	AALBS:008996
KB672446	AALBS	CDS	2712379	2712588	.	-	2	AALB008996-RA	AALB008996-PA	AALB008996	AALBS:008996
KB672446	AALBS	CDS	2712192	2712305	.	-	2	AALB008996-RA	AALB008996-PA	AALB008996	AALBS:008996
KB672446	AALBS	CDS	2711895	2712125	.	-	2	AALB008996-RA	AALB008996-PA	AALB008996	AALBS:008996
KB672446	AALBS	CDS	2711787	2711824	.	-	2	AALB008996-RA	AALB008996-PA	AALB008996	AALBS:008996
KB672446	AALBS	CDS	2711616	2711719	.	-	0	AALB008996-RA	AALB008996-PA	AALB008996	AALBS:008996
KB672446	AALBS	CDS	2711479	2711548	.	-	1	AALB008996-RA	AALB008996-PA	AALB008996	AALBS:008996
KB672446	AALBS	CDS	2706074	2707949	.	-	0	AALB008996-RA	AALB008996-PA	AALB008996	AALBS:008996
KB672446	AALBS	CDS	2704675	2705242	.	-	2	AALB008996-RA	AALB008996-PA	AALB008996	AALBS:008996
KB672446	AALBS	CDS	2704351	2704582	.	-	1	AALB008996-RA	AALB008996-PA	AALB008996	AALBS:008996
KB672446	AALBS	CDS	2703279	2703384	.	-	0	AALB008996-RA	AALB008996-PA	AALB008996	AALBS:008996
KB672446	AALBS	CDS	2703112	2703183	.	-	2	AALB008996-RA	AALB008996-PA	AALB008996	AALBS:008996
KB672446	AALBS	CDS	2702797	2703031	.	-	2	AALB008996-RA	AALB008996-PA	AALB008996	AALBS:008996
KB672446	AALBS	CDS	2700199	2700313	.	-	1	AALB008996-RA	AALB008996-PA	AALB008996	AALBS:008996
KB672446	AALBS	CDS	2699417	2700136	.	-	0	AALB008996-RA	AALB008996-PA	AALB008996	AALBS:008996
KB672446	AALBS	CDS	2698972	2699349	.	-	0	AALB008996-RA	AALB008996-PA	AALB008996	AALBS:008996
KB672446	AALBS	CDS	2731311	2731953	.	+	0	AALB008997-RA	AALB008997-PA	AALB008997	AALBS:008997
KB672446	AALBS	CDS	2732017	2732373	.	+	2	AALB008997-RA	AALB008997-PA	AALB008997	AALBS:008997
KB672446	AALBS	CDS	2732485	2733017	.	+	2	AALB008997-RA	AALB008997-PA	AALB008997	AALBS:008997
KB672446	AALBS	CDS	2736568	2736996	.	-	0	AALB008999-RA	AALB008999-PA	AALB008999	AALBS:008999
KB672446	AALBS	CDS	2736196	2736459	.	-	0	AALB008999-RA	AALB008999-PA	AALB008999	AALBS:008999
KB672446	AALBS	CDS	2735850	2736131	.	-	0	AALB008999-RA	AALB008999-PA	AALB008999	AALBS:008999
KB672446	AALBS	CDS	2738249	2738293	.	+	0	AALB009001-RA	AALB009001-PA	AALB009001	AALBS:009001
KB672446	AALBS	CDS	2738356	2739073	.	+	0	AALB009001-RA	AALB009001-PA	AALB009001	AALBS:009001
KB672446	AALBS	CDS	2739156	2740345	.	+	2	AALB009001-RA	AALB009001-PA	AALB009001	AALBS:009001
KB672446	AALBS	CDS	2752643	2752752	.	-	0	AALB009002-RA	AALB009002-PA	AALB009002	AALBS:009002
KB672446	AALBS	CDS	2752428	2752571	.	-	1	AALB009002-RA	AALB009002-PA	AALB009002	AALBS:009002
KB672446	AALBS	CDS	2752209	2752370	.	-	1	AALB009002-RA	AALB009002-PA	AALB009002	AALBS:009002
KB672446	AALBS	CDS	2751863	2752137	.	-	1	AALB009002-RA	AALB009002-PA	AALB009002	AALBS:009002
KB672446	AALBS	CDS	2750843	2750994	.	-	2	AALB009002-RA	AALB009002-PA	AALB009002	AALBS:009002
